contact_external_id,portal_id,vendor_id,type_id,detail_url,title,description,street,house_number,zip_code,city,latitude,longitude,price,living_space_area,land_area,rs_category_id,price_value,advertiser_id
"82","12","8","1","https://icasa.ch/5.5-rooms-garden-apartment-apartment-to-buy-zurich-meilen-zollikon-8702-zollikon-1821720.html","5.5 Rooms Garden-apartment-Apartment to buy in Zollikon. Eine fast perfekte Gartenwohnung in Zollikon","Diese Wohnung überzeugt durch ihre schlichte, kubische Architektur und ihre zentrale Lage an der Zürcher Goldküste.Der Eingangsbereich ist offen gestaltet und wirkt dank der grosszügigen Fensterflächen hell und einladend. Die Küche stammt aus der Bauzeit der Wohnung (2008) und befindet sich in einem guten, gepflegten Zustand. Sie bietet ausreichend Stauraum und ist funktional in den offen konzipierten Wohn- und Essbereich integriert, der genügend Platz für den Alltag sowie für gesellige Stunden bietet. Grosse Fensterfronten sorgen für viel Tageslicht und schaffen eine angenehme Wohnatmosphäre.Der Blick richtet sich ins Grüne und eröffnet in den Wintermonaten teilweise eine Aussicht auf den Zürichsee.Die Terrasse mit direktem Zugang zum Garten erweitert den Wohnraum nach draussen und bietet Platz zum Sitzen, Essen oder Entspannen. Im Untergeschoss befinden sich ein grosszügiger Kellerraum sowie ein separater Waschraum mit eigener Waschmaschine,  Tumbler und Secomat.Die Wohnung liegt in einer zentralen und sehr gefragten Wohnlage in Zollikon. Durch die Lage zwischen Seestrasse und Bahnhof sind Einkaufsmöglichkeiten, öffentliche Verkehrsmittel sowie der Zürichsee in kurzer Distanz erreichbar. Zur Wohnung gehören zwei Einstellplätze in der Tiefgarage à CHF 50'000.- exkl.Folgende Highlights bietet Ihnen diese Immobilie:Zentrale Lage an der GoldküsteZeitlose, kubische Architektur3 Schlafzimmer à 14,5m2Elternschlafzimmer mit Bad - Ensuite und AnkleideBadezimmer mit Dusche / WCGästebadAlle Zimmer mit direkten Zugang auf die TerrasseHeller Wohn- und EssbereichVerglaste Terrasse, kann geöffnet werdenGrosse Fensterflächen mit viel TageslichtDirekter GartenzugangFreier Blick ins GrüneEigener Waschraum mit Waschmaschine und TumblerGrosszügiger Kellerraum2 x Tiefgaragenplätze à CHF 50'000.- exkl.Vereinbaren Sie noch heute einen Besichtigungstermin und überzeugen Sie sich selbst vor Ort.","Street on Request","","8702","Zollikon","47.3412216","8.5844266","CHF 3’700’000.–","165","","7","3700000",""
"81","12","8","1","https://icasa.ch/4.5-rooms-house-to-buy-ticino-locarno-gordola-6596-gordola-1821719.html","4.5 Rooms House to buy in Gordola. Gordola - Einfamilienhaus mit Seesicht","Situata in una zona residenziale tranquilla e in posizione dominante a Gordola, questa casa unifamiliare gode di una splendida vista panoramica sulle montagne circostanti, sulla pianura di Magadino e sul Lago Maggiore. La proprietà si trova in una posizione collinare immersa nel verde e offre un contesto abitativo piacevole, pur rimanendo comodamente collegata ai servizi della regione di Locarno. L'accesso alla casa avviene tramite una scala.L'ingresso si trova al piano superiore, dedicato alla zona notte, e ospita tre confortevoli camere da letto disposte lungo un corridoio centrale. Su questo livello si trovano anche due bagni comunicanti, di cui uno più ampio con vasca e un secondo con doccia.Al piano terra si sviluppa la zona giorno, cuore della casa. Un ampio soggiorno con zona pranzo si estende lungo tutta la facciata frontale ed è illuminato da grandi finestre che garantiscono luce naturale per l'intero arco della giornata. La cucina, separata e funzionale, è perfettamente integrata con gli spazi abitativi. Su questo piano è inoltre presente un WC ospiti.Dal soggiorno si accede direttamente alla terrazza giardino. Una pergola valorizza lo spazio esterno, ideale per momenti di relax o per pranzare all'aperto, godendo della splendida vista. Il giardino, arricchito da diverse palme, contribuisce a creare la tipica atmosfera mediterranea della regione.Al piano inferiore si trovano diversi locali accessori, tra cui spazi di deposito e una lavanderia, che offrono pratiche soluzioni per l'organizzazione domestica.La proprietà comprende due posti auto coperti lungo la strada di accesso ed è inoltre idonea anche come residenza secondaria.Questa casa rappresenta un'interessante opportunità per chi desidera vivere in una posizione tranquilla e immersa nella natura nella regione di Locarno.Restiamo volentieri a vostra disposizione per ulteriori informazioni o per organizzare un sopralluogo. Grazie alla nostra ventennale esperienza nel mercato immobiliare, saremo lieti di offrirvi una consulenza competente e mirata.È inoltre possibile visitare la proprietà comodamente anche tramite videochiamata._____________________________________In ruhiger und erhöhter Wohnlage von Gordola gelegen, geniesst dieses Einfamilienhaus eine beeindruckende Panoramasicht auf die umliegenden Berge, die Magadinoebene sowie den Lago Maggiore. Die Liegenschaft befindet sich in einer idyllischen Hanglage, eingebettet in viel Grün, und bietet ein angenehmes Wohnumfeld, während die Annehmlichkeiten der Region Locarno bequem erreichbar bleiben. Der Zugang zum Haus erfolgt aufgrund der erhöhten Lage über eine Treppe.Der Eingangsbereich befindet sich im Obergeschoss. Diese Etage ist dem Schlafbereich gewidmet und verfügt über drei komfortable Schlafzimmer, die entlang eines zentralen Korridors angeordnet sind. Zwei miteinander verbundene Badezimmer ergänzen diese Ebene, darunter ein grösseres Bad mit Badewanne sowie ein weiteres mit Dusche.Im Erdgeschoss befindet sich die Hauptwohnebene, die das Herzstück des Hauses bildet. Hier erstreckt sich ein grosszügiger Wohn- und Essbereich über die gesamte Frontseite und wird dank grosser Fensterflächen den ganzen Tag über mit natürlichem Licht durchflutet. Angrenzend befindet sich die separate Küche, die funktional gestaltet und optimal in den Wohnbereich integriert ist. Auf dieser Ebene steht zudem ein Gäste-WC zur Verfügung.Vom Wohnbereich aus hat man direkten Zugang zur Gartenterrasse. Eine Pergola gestaltet den Aussenbereich, der sich ideal zum Entspannen oder für Mahlzeiten im Freien eignet - stets mit Blick auf die herrliche Umgebung. Der Garten ist mit mehreren Palmen bepflanzt und unterstreicht das typische mediterrane Flair der Region.Im Untergeschoss befinden sich mehrere praktische Nebenräume, darunter Abstellflächen sowie eine Waschküche, die ausreichend Platz für die Organisation des Haushalts bieten.Zur Liegenschaft gehören zwei gedeckte Parkplätze entlang der Zufahrtsstrasse; zudem eignet sich die Immobilie auch als Zweitwohnsitz.Dieses Haus stellt eine attraktive Gelegenheit für all jene dar, die ein Zuhause in ruhiger und naturnaher Lage in der Region Locarno suchen.Gerne stehen wir Ihnen für weitere Informationen oder zur Vereinbarung eines Besichtigungstermins zur Verfügung. Dank unserer über 20-jährigen Erfahrung im Immobilienmarkt bieten wir Ihnen eine kompetente und individuelle Beratung.Die Immobilie kann zudem bequem auch per Videoanruf besichtigt werden.","Via Barazzo","11","6596","Gordola","46.18477","8.8596666","CHF 960’000.–","140","360","11","960000",""
"83","12","8","1","https://icasa.ch/5.5-rooms-single-house-to-buy-bern-oberaargau-roggwil-be-4914-roggwil-be-1821705.html","5.5 Rooms Single-house to buy in Roggwil BE. Einfamilienhaus","EinfamilienhausModernes Einfamilienhaus mit viel Raum und LichtDer grosszügige, überdachte Eingangsbereich heisst Sie und Ihre Gäste herzlich willkommen.Im hellen, offenen Wohn- und Essbereich sorgt ein Schwedenofen für behagliche Wärme und eine gemütliche Atmosphäre. Der Wintergarten bietet zusätzlichen Wohnraum und maximales Tageslicht.Der grosse Garten überzeugt mit einem gedeckten Sitzplatz sowie einem weiteren Sitzplatz mit Pergola.Das Miteigentum an der Gemeinschaftsparzelle, bietet eine Begegnungszone für alle Altersgruppen, Spielmöglichkeiten für Kinder. Parkmöglichkeiten für Besucher.","Valentin Nüeschweg","5","4914","Roggwil BE","47.2420832","7.8183266","CHF 995’000.–","","500","111","995000",""
"84","12","8","1","https://icasa.ch/2.5-rooms-garden-apartment-to-buy-valais-sierre-crans-montana-3963-crans-montana-1821703.html","2.5 Rooms Garden-apartment to buy in Lens. 13262106 Valdor Residence, 2.5pces Crans Montana","Charmant 2.5 pièces rénové en rez de jardinSitué au sein de la très prisée Résidence Valdor, bénéficiant d'infrastructures de qualité telles qu'une piscine et un court de tennis, ce superbe appartement de 2.5 pièces en rez-de-jardin séduit immédiatement par son environnement calme et son orientation sud-ouest, offrant une vue entièrement dégagée sur les montagnes.Entièrement rénové en 2016 avec des matériaux soigneusement sélectionnés, le bien présente des finitions contemporaines et une atmosphère chaleureuse, parfaitement en phase avec l'esprit montagne.L'espace de vie s'articule autour d'une élégante cuisine entièrement équipée, ouverte sur un séjour lumineux, prolongé par un accès direct à la terrasse et à un agréable jardin privatif ? un véritable prolongement de l'espace intérieur, idéal pour profiter des beaux jours.La chambre, à la fois confortable et fonctionnelle, dispose de rangements intégrés et bénéficie également d'un accès direct à l'extérieur, renforçant la sensation d'espace et de connexion avec la nature.L'appartement comprend en complément :Une entrée avec rangements intégrés généreuxUne salle de douche moderne avec WCUne colonne lave-linge / sèche-lingePossibilité de reprendre le mobilier actuel, adapté à la location de courte durée,  qui offre un rendement attractif. Les services de gestion locative et de conciergerie peuvent être repris, offrant une solution clé en main pour l'acquéreur.Possibilité d'achat en sus d'une place de parc dans le parking actuellement en construction Place du Zier.Un bien rare, idéal aussi bien pour une résidence principale ou secondaire que pour un investissement performant et immédiatement opérationnel.Quartier du Zier - Crans Montana - Emplacement résidentielLe quartier prisé du Zier est idéalement situé à l'entrée ouest de la station de Crans Montana. La résidence Valdor bénéficie d'en emplacement privilégié au coeur d'un environnement résidentiel calme et verdoyant.A proximité immédiate du golf, à seulement quelques minutes des remontées mécaniques de la station et de toutes ses commodités, la résidence est entourée d'espaces verts et profite d'un bel ensoleillement offrant ainsi un cadre de vie alliant confort, accessibilité et quiétude.Fiscalité privilégiée : La résidence est située sur la commune de Lens, offrant une imposition plus douce que Crans-Montana, tout en bénéficiant pleinement du prestige et des infrastructures de la station (coefficient 1.10 - indexation 176)","Rue du Zier","14","3963","Lens","46.3045666","7.4582155","CHF 595’000.–","44","","102","595000",""
"85","12","8","1","https://icasa.ch/multiple-dwelling-house-to-buy-solothurn-lebern-grenchen-2540-grenchen-1688991.html","Multiple-dwelling-House to buy in Grenchen. Mehrfamilienhaus für Investoren in Grenchen","Mehrfamilienhaus mit Entwicklungspotenzial in GrenchenIn einer bevorzugten Lage in Grenchen präsentieren wir Ihnen dieses attraktive Mehrfamilienhaus mit vier Wohneinheiten auf einem grosszügigen Grundstück von 687 m². Die Liegenschaft überzeugt durch eine solide Grundsubstanz, laufende Mieterträge und ein deutliches Wertsteigerungspotenzial.Eckdaten:Adresse: Breitengasse 25, 2540 GrenchenGrundstücksfläche: 687m2Kaufpreis: 1,35 Mio.Attraktive WohnungsgrösseStabiler Mieterspiegel4 Wohneinheiten:1 × 2,5-Zimmer-Wohnung (UG) 70 m²1 × 3,5-Zimmer-Wohnungen (1. OG) 100 m²1 × 4,5-Zimmer-Wohnung (2. OG) 85 m²1 × 5,5-Zimmer-Duplexwohnung (3. OG) 115 m²Die Liegenschaft befindet sich in einem gepflegten Zustand und bietet mittelfristig verschiedene Entwicklungsmöglichkeiten - sei es durch Modernisierung, Erweiterung, Optimierung der Mietstruktur oder eine Teilnutzung durch Eigentümer.Dank der zentrumsnahen Lage profitieren Sie von einer sehr guten Vermietbarkeit und hoher Nachfrage. Einkaufsmöglichkeiten, Schulen und der Bahnhof sind bequem zu Fuss erreichbar.Highlights:Attraktiver EinstiegspreisZentrale Wohnlage: Gute Erreichbarkeit von ÖV, Schulen und EinkaufsmöglichkeitenEntwicklungschancen: Modernisierung, Mietanpassung oder bauliche Erweiterung möglichSolides Gebäude mit Potenzial: Kein Sanierungsstau - laufende Unterhaltsarbeiten getätigtGeeignet für langfristige Anlageziele: Optimal für Vermögenssicherung oder PortfolioaufbauDie Garage ist im Kaufpreis inbegriffen.","Breitengasse","25","2540","Grenchen","47.1912264","7.3939486","CHF 1’350’000.–","","687","11","1350000",""
"","12","8","1","https://icasa.ch/3.5-rooms-apartment-garden-apartment-to-buy-valais-conthey-conthey-1975-st-severin-1800579.html","3.5 Rooms Apartment-Garden-apartment to buy in Conthey. Très beau 3.5 pièces dans une petite PPE","Superbe 3.5 pièces avec vue dégagéeDécouvrez ce nouveau lotissement au design contemporain, pensé pour offrir confort, indépendance et esthétisme. Cette petite copropriété de seulement 7 appartements se distingue par son architecture élégante et sa conception respectueuse de l'intimité de chacun.Appartements disponibles : 3.5 piècesLes atouts du projet :Orientation plein sud à sud-ouest, garantissant une lumière généreuse tout au long de la journée.Une barrière acoustique et visuelle sera aménagée pour préserver la tranquillité des habitants et offrir une vue dégagée sur les vignes.Chaque logement bénéficie d'un espace extérieur privatif - qu'il s'agisse d'un jardin-terrasse, d'un balcon ou d'une terrasse couverte.Les attiques profitent de volumes spectaculaires, avec charpente apparente en bois, hauteurs sous plafond et ouvertures vitrées jusqu'au faîte du toit.Construction traditionnelle et matériaux de qualité : structure en béton armé, isolation périphérique performante et finitions soignées.Certaines parois seront traitées en béton peint, pour un style sobre et design.Triple vitrage, baies vitrées à levage et stores motorisés assurent confort et performance énergétique.Chaque 3.5 pièces dispose d'un espace économat, avec la possibilité d'ajouter un WC visiteurs en option (avant le démarrage des travaux).Chauffage au sol par pompe à chaleur, compteurs individuels, robinets antigel pour les lots du rez-de-chaussée.Raccordement pour colonne de lavage dans chaque appartement.Deux places de stationnement par logement, extérieures ou couvertes (en supplément), avec option pour borne électrique.Cave privative incluse et choix des finitions personnalisables selon vos envies.Pour obtenir un dossier complet ou pour organiser une rencontre sur site, n'hésitez pas à nous contacter. ContheySituée sur la rive droite du Rhône, au coeur du Valais central, Conthey séduit par son équilibre entre nature, dynamisme économique et qualité de vie. La commune s'étend des coteaux viticoles baignés de soleil jusqu'aux alpages et montagnes, offrant une diversité de paysages exceptionnelle. Elle regroupe plusieurs villages et hameaux, dont Erde, Daillon, Premploz, Sensine et Aven, chacun conservant son authenticité et son charme.Forte de près de 9'000 habitants, Conthey connaît un essor constant. Son tissu économique allie traditions agricoles - notamment la viticulture, l'une des plus importantes du canton - à des zones artisanales et commerciales modernes. La présence de nombreux commerces, écoles et infrastructures sportives et culturelles en fait une commune particulièrement attractive pour les familles et les actifs.Conthey bénéficie d'une situation géographique privilégiée, à quelques minutes de Sion et à proximité des axes autoroutiers et des transports publics. Ce positionnement central permet de rejoindre facilement les stations de montagne ou les grandes villes du Valais.Riche d'un patrimoine naturel et historique remarquable, la commune est notamment connue pour le site de Derborence, un lac formé à la suite d'éboulements au XVIII? siècle et devenu aujourd'hui une réserve naturelle d'une beauté saisissante. Les sentiers de randonnée, les panoramas sur les vignes et les montagnes ainsi que les traditions locales participent à l'identité chaleureuse et vivante de Conthey.Alliant cadre rural préservé et développement contemporain, Conthey incarne parfaitement l'art de vivre valaisan : un lieu où il fait bon habiter, travailler et profiter de la nature tout en restant proche de tout.","Route de Savoie","142","1964","Conthey","46.2419666","7.3067134733541","CHF 575’000.–","","","102","575000","1540"
"12","12","8","1","https://icasa.ch/6.5-rooms-maisonette-to-buy-valais-sierre-sierre-3960-sierre-1821627.html","6.5 Rooms Maisonette to buy in Sierre. Magnifique duplex lumineux à Sierre ? idéal pour familles","Magnifique duplex lumineux à Sierre ? idéal pour famillesSitué à Sierre, ce spacieux duplex de 6.5 pièces vous séduira par sa luminosité exceptionnelle et son fort potentiel.Exposition plein sud offrant un ensoleillement optimal tout au long de la journée Vue entièrement dégagée, sans vis-à-vis Situé au 1er étage d'un immeuble de 3 étages (petite PPE de 7 appartements) À seulement 5 minutes à pied du centre-ville et de la gare de Sierre Caractéristiques principales :6.5 pièces5 chambres2 salles de bainSéjour lumineux avec beau volumeFort potentiel d'aménagement et de personnalisation Extérieurs, stationnement et prix :Appartement : CHF 640'000.?1 garage privatif : CHF 30'000.?2 places de parc extérieures : CHF 10'000.? chacune Prix total : CHF 690'000.? Un bien idéal :Ce bien est parfait pour une famille à la recherche d'espace, de lumière et de tranquillité, tout en restant proche des commodités.Atout majeur : un appartement avec énormément de potentiel, rare sur le marché, permettant de créer un lieu de vie à votre image.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/3960-26-5Beautiful bright duplex in Sierre ? ideal for familiesLocated in Sierre, this spacious 6.5-room duplex will charm you with its exceptional brightness and great potential.South-facing exposure providing optimal sunlight throughout the day Completely unobstructed views, no overlooking Located on the 1st floor of a 3-storey building (small condominium with 7 apartments) Only 5 minutes on foot from the city center and Sierre train station Main features:6.5 rooms5 bedrooms2 bathroomsBright living area with generous spaceGreat potential for customization and renovation Outdoor spaces, parking and price:Apartment: CHF 640,0001 private garage: CHF 30,0002 outdoor parking spaces: CHF 10,000 each Total price: CHF 690,000 An ideal property:This property is perfect for a family looking for space, light and tranquility, while remaining close to all amenities.K...","Sierre","","3960","Sierre","46.291665","7.5429327","CHF 640’000.–","154","","3","640000",""
"9","12","8","1","https://icasa.ch/5-rooms-to-buy-vaud-gros-de-vaud-morrens-vd-1054-morrens-vd-1681990.html","5 Rooms  to buy in Morrens VD. Maison familiale rénovée avec studio indépendant","Maison familiale rénovée avec studio indépendantDécouvrez cette charmante maison individuelle, conçue pour offrir à votre famille un cadre de vie paisible et harmonieux. Répartie sur deux niveaux et dotée d'un garage intégré, elle séduit par son agencement fonctionnel, ses volumes et la qualité de ses finitions.Entièrement rénovée avec soin et parfaitement entretenue, elle se distingue par la présence d'un studio indépendant, véritable atout de la propriété. Offrant de nombreuses possibilités, cet espace est idéal pour accueillir famille et amis en toute autonomie, créer un bureau professionnel à domicile ou encore envisager un rendement locatif.Nichée dans un environnement résidentiel calme, cette maison allie confort, intimité et praticité. Véritable cocon chaleureux, elle est prête à accueillir ses nouveaux propriétaires sans travaux à prévoir, où chacun trouvera naturellement sa place.Une opportunité rare pour celles et ceux en quête d'un cadre de vie serein, enrichi d'un espace indépendant aux multiples usages.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1054-25-2","Morrens VD","","1054","Morrens VD","46.589875","6.6290105","CHF 1’450’000.–","228","1’348","11","1450000",""
"86","12","8","1","https://icasa.ch/2.5-rooms-apartment-to-buy-neuchatel-neuchatel-le-landeron-2525-le-landeron-1821624.html","2.5 Rooms Apartment to buy in Le Landeron. Appartement 2.5 pièces de 61m² orienté plein sud","Appartement 2.5 pièces de 61m² orienté plein sud  Découvrez ce superbe appartement de 61 m² entièrement rénové, alliant modernité et finitions haut de gamme. Situé au 2ème étage d'un immeuble prisé, ce bien rare baigné de lumière saura vous séduire par son confort absolu.  Les points forts de ce bien :  Luminosité exceptionnelle : Exposition Plein Sud pour un ensoleillement optimal toute la journée.  Rénovation de qualité : Matériaux nobles, salle de bain moderne et entretien impeccable (aucun travaux à prévoir).  Espace optimisé : Une chambre spacieuse et une pièce de vie fonctionnelle.  Emplacement stratégique : Proche de toutes les commodités (commerces, transports) dans un quartier calme et recherché.  Caractéristiques techniques :Surface : 61 m²Étage : 2ème sur 5Vue : Dégagée avec aperçu partiel sur les environs.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/2525-26-2Renovated 2.5-bedroom apartment ? 61 sq. m. ? South-facingDiscover this stunning, fully renovated 61-square-meter apartment, combining modern design with high-end finishes. Located on the second floor of a sought-after building, this rare, light-filled property will charm you with its unparalleled comfort. Highlights of this property: Exceptional natural light: South-facing for optimal sunlight all day long. High-quality renovation: Premium materials, a modern bathroom, and impeccable upkeep (no work required). Optimized space: A spacious bedroom and a functional living area. Strategic location: Close to all amenities (shops, transportation) in a quiet and sought-after neighborhood. Technical specifications: Area: 61 m² Floor: 2nd of 5 View: Unobstructed with a partial view of the surroundings.  Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/d/2525-26-2Renovierte 2,5-Zimmer-Wohnung ? 61 m² ? SüdlageEntdecken Sie diese wunderschöne, komplett renovierte 61 m² große Wohnung, die Modernität mit hochwertiger Ausstattung verbindet. Diese seltene, lichtdurchflutete Immobilie befindet sich im 2. Stock eines begehrten Gebäudes und wird Sie mit ihrem absoluten Komfort begeistern. Die Highlights dieser Immobilie: Außergewöhnliche Helligkeit: Südausrichtung für optimalen Sonnenschein den ganzen Tag über. Hochwertige Renovierung: Edle Materialien, modernes Badezimmer und tadelloser Zustand (keine Renovierungsarbeiten erforderlich). Optimierte Raumaufteilung: Ein geräumiges Schlafzimmer und ein funktionaler Wohnbereich. Strategische Lage: In der Nähe aller Annehmlichkeiten (Geschäfte, Verkehrsmittel) in einem ruhigen und begehrten Viertel. Technische Daten: Fläche: 61 m² Etage: 2. von 5 Aussicht: Freier Blick mit teilweisem Ausblick auf die Umgebung. Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/d/2525-26-2","Le Landeron","","2525","Le Landeron","47.0599427","7.0660492","CHF 385’000.–","68","","7","385000",""
"59","12","8","1","https://icasa.ch/5.5-rooms-apartment-to-buy-ticino-lugano-lugano-6900-lugano-1821616.html","5.5 Rooms Apartment to buy in Lugano. Beautiful 5.5-room apartment with 2 large terraces","Description of 5.5-room apartmentSituated in the quiet and sunny residential area of Cadro, just 6 km from the heart of Lugano, this three-story apartment offers breathtaking views from its upper floors.Spread over three levels (ground floor, first, and second floor), the apartment boasts:An inviting entrance with storage space in built-in wardrobes, a guest bathroom, and a bright living area. The open-plan kitchen is well-appointed, including a wine cellar and many other details. From the living room, there is direct access to the spacious terrace. A staircase with integrated lighting leads to the upper floor.Here, you find three bedrooms, a bathroom with a shower, a full bathroom, and another staircase leading to the top level.A luxurious master bedroom with a walk-in closet and a private bathroom equipped with a sauna, and its private terrace with a beautiful open view.On the basement level (-1), there is the laundry area, storage/cellar, and technical room.The high-quality finishes include two parking spaces under the carport. (CHF 30'000.-- each).The apartment has a private gym room and a large private storage/cellar.Services, shopping centers, and public transport are easily accessible. Additionally, convenient vehicle access with parking options both in the public area and within the property is guaranteed.","Street on Request","","6965","Lugano","46.0441296","8.9971402","CHF 1’100’000.–","","","7","1100000",""
"","12","8","1","https://icasa.ch/4.5-rooms-villa-to-buy-vaud-riviera-pays-d-enhaut-vevey-1800-vevey-1734530.html","4.5 Rooms Villa to buy in Vevey. Coup de coeur assuré, Magnifique villa 4.5 pièces de standing à Jongny","Maison 100% économe en énergie, style moderne et raffinéÀ seulement 5 minutes de Vevey, dans un quartier calme et familial, cette maison de 4.5 pièces allie confort, modernité et optimisation des espaces. Le séjour lumineux avec poêle à bois, les chambres avec mezzanines et la suite parentale avec douche à l'italienne offrent un cadre de vie élégant et fonctionnel. Pour plus de praticité, un accès direct depuis le sous-sol permet de décharger vos courses ou bagages directement depuis la voiture. Vous profiterez également d'un vaste jardin, d'une grande terrasse et d'un sauna pour des moments de détente uniques. Presque autonome grâce aux panneaux solaires et à la pompe à chaleur, avec cave à vin et deux places de parking, ce bien rare allie confort, efficacité énergétique et qualité de vie.N'hésitez pas à nous contacter pour plus d'informations ou pour organiser une visite !DESTIMMO SA Grand'Rue 6 - 1071 Chexbres info@destimmo.ch - 078 760 96 74www.destimmo.ch","Street on Request","","1800","Vevey","46.4633279","6.8478524","CHF 1’635’000.–","","537","24","1635000","2543"
"","12","8","1","https://icasa.ch/4.5-rooms-villa-to-buy-vaud-riviera-pays-d-enhaut-jongny-1805-jongny-1734528.html","4.5 Rooms Villa to buy in Jongny. Coup de coeur assuré, Magnifique villa 4.5 pièces de standing à Jongny","Maison 100% économe en énergie, style moderne et raffinéÀ seulement 5 minutes de Vevey, dans un quartier calme et familial, cette maison de 4.5 pièces allie confort, modernité et optimisation des espaces. Le séjour lumineux avec poêle à bois, les chambres avec mezzanines et la suite parentale avec douche à l'italienne offrent un cadre de vie élégant et fonctionnel. Pour plus de praticité, un accès direct depuis le sous-sol permet de décharger vos courses ou bagages directement depuis la voiture. Vous profiterez également d'un vaste jardin, d'une grande terrasse et d'un sauna pour des moments de détente uniques. Presque autonome grâce aux panneaux solaires et à la pompe à chaleur, avec cave à vin et deux places de parking, ce bien rare allie confort, efficacité énergétique et qualité de vie.N'hésitez pas à nous contacter pour plus d'informations ou pour organiser une visite !DESTIMMO SA Grand'Rue 6 - 1071 Chexbres info@destimmo.ch - 078 760 96 74www.destimmo.ch","Street on Request","","1805","Jongny","46.4874793","6.8479376","CHF 1’635’000.–","","537","24","1635000","2543"
"87","12","8","1","https://icasa.ch/4-rooms-apartment-to-buy-valais-sierre-sierre-3960-sierre-1821589.html","4 Rooms Apartment to buy in Sierre. LOCHERBACH 2","Descriptif 2Appartement de 4 pièces moderne et lumineux, à deux pas des stations de ski. Descriptif généralSituée au cœur du Valais, Sierre est surnommée la ""Cité du Soleil"" en raison de ses 300 jours d'ensoleillement par an. Nichée parmi les vignobles, elle est l'une des régions viticoles les plus importantes de Suisse. La ville bénéficie également d’un emplacement stratégique, offrant un accès rapide aux stations de ski de Crans-Montana, Zinal-Grimentz et Vercorin, faisant d’elle un lieu idéal pour les amateurs de sports d’hiver et d’activités en plein air. Le quartier de Locherbach, situé à l'ouest de Sierre, est un secteur résidentiel paisible offrant un cadre de vie agréable. Actuellement en plein développement, il attire de nouveaux projets immobiliers contemporains, alliant modernité et confort. C’est dans ce cadre privilégié que nous proposons à la vente un appartement de 4 pièces, situé au 1er étage d’une résidence contemporaine en cours de construction, composée de seulement deux appartements. L’appartement du dessus est déjà vendu, garantissant une atmosphère intime et exclusive aux futurs propriétaires. Description de l’appartement :Hall d’entrée avec vestiaireSéjour lumineux comprenant le salon, l’espace repas et une cuisine ouverte avec îlot centralSuite parentale : chambre double avec salle de douche privative (lavabo & WC)Deux autres chambres : une chambre double et une chambre simple, toutes deux orientées sudSalle de douche supplémentaire avec lavabo & WCGrande terrasse orientée est-sud-ouest, idéale pour profiter du soleilAccès direct à l’appartement par l’ascenseur Annexes & stationnement :Cave privative de 7,60 m²Place de parc couverte à disposition Ce bien neuf et moderne, situé dans un environnement calme et privilégié, représente une opportunité rare pour ceux qui recherchent confort et qualité de vie à Sierre, avec les montagnes à portée de main.","Locherbach","","3960","Sierre","46.291665","7.5429327","CHF 1’200’000.–","158","","7","1200000",""
"88","12","8","1","https://icasa.ch/4.5-rooms-attic-flat-to-buy-valais-sion-veysonnaz-1993-veysonnaz-1821578.html","4.5 Rooms Attic-flat to buy in Veysonnaz. Hauts de Veysonnaz","Les Hauts de Veyonnaz 2-21Le Magnifique! Voici l'appartement ski in-ski out de tout rêve. Directement au bord de la piste, couronnant un immeuble de petit taille avec une vue imprenable sur la piste et les montagnes depuis vos balcons ensoleillés.  A l'intérieur vous vous imaginez dans un beau chalet de luxe graçe à son plafond élevé avec ses poutres apparentes. L'appartement respirent de l'espace et le bien être, tout confort, tout cosy: un endroit idéal en montagne où le bonheur vous comblera. EntréeSéjour spacieux avec cheminée et accès aux balconsCuisine équipée et economat sous escalier1 chambre avec lit double avec armoires, accès au balcon et une salle de bains annexée avec douche, lavabo, toilettes et une colonne de lavage1 chambre à coucher avec 1 lit superposé et 1 lit simple, armoires et accès au balcon1 salle de bains individuelle avec douche, lavabo, toilettesMezzanine avec canapé-lit et bureauChambre de maître avec grand lit, armoires et salle de bains avec baignoire, toilettes, lavabo Autres:Armoire à ski buanderie en communcave privativesauna dans l'immeuble1 place de parc privée dans le parking sous-terrain","Route des Hauts-de-Veysonnaz","2-21","1993","Veysonnaz","46.193554308834","7.3454353379594","CHF 1’500’000.–","","","97","1500000",""
